Series_reference,Period,Data_value,STATUS,Group,Subject,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5,UNITS,MAGNTUDE
RNAA.SG01NAC34B0102AA1,2007.03,165,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Auckland,Agriculture,,,Dollars,6
RNAA.SG01NAC34B0102AA1,2008.03,246,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Auckland,Agriculture,,,Dollars,6
RNAA.SG01NAC34B0102AA1,2009.03,178,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Auckland,Agriculture,,,Dollars,6
RNAA.SG01NAC34B0102AA1,2010.03,201,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Auckland,Agriculture,,,Dollars,6
RNAA.SG01NAC34B0102AA1,2011.03,246,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Auckland,Agriculture,,,Dollars,6
RNAA.SG01NAC34B0102AA1,2012.03,232,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Auckland,Agriculture,,,Dollars,6
RNAA.SG01NAC34B0102AA1,2013.03,217,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Auckland,Agriculture,,,Dollars,6
RNAA.SG01NAC34B0102AA1,2014.03,316,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Auckland,Agriculture,,,Dollars,6
RNAA.SG01NAC34B0102AA1,2015.03,213,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Auckland,Agriculture,,,Dollars,6
RNAA.SG01NAC34B0102AA1,2016.03,215,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Auckland,Agriculture,,,Dollars,6
RNAA.SG01NAC34B0102AA1,2017.03,309,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Auckland,Agriculture,,,Dollars,6
RNAA.SG01NAC34B0102AA1,2018.03,343,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Auckland,Agriculture,,,Dollars,6
RNAA.SG01NAC34B0102AA1,2019.03,333,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Auckland,Agriculture,,,Dollars,6
RNAA.SG01NAC34B0102AA1,2020.03,363,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Auckland,Agriculture,,,Dollars,6
RNAA.SG01NAC34B0102AA1,2021.03,360,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Auckland,Agriculture,,,Dollars,6
RNAA.SG01NAC34B0102AA1,2022.03,377,REVISED,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Auckland,Agriculture,,,Dollars,6
RNAA.SG01NAC34B0102AA1,2023.03,302,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Auckland,Agriculture,,,Dollars,6
RNAA.SG01NAC34B0102AB1,2000.03,212,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Auckland,"Forestry, Fishing, and Mining",,,Dollars,6
RNAA.SG01NAC34B0102AB1,2001.03,197,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Auckland,"Forestry, Fishing, and Mining",,,Dollars,6
RNAA.SG01NAC34B0102AB1,2002.03,196,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Auckland,"Forestry, Fishing, and Mining",,,Dollars,6
RNAA.SG01NAC34B0102AB1,2003.03,213,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Auckland,"Forestry, Fishing, and Mining",,,Dollars,6
RNAA.SG01NAC34B0102AB1,2004.03,160,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Auckland,"Forestry, Fishing, and Mining",,,Dollars,6
RNAA.SG01NAC34B0102AB1,2005.03,165,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Auckland,"Forestry, Fishing, and Mining",,,Dollars,6
RNAA.SG01NAC34B0102AB1,2006.03,165,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Auckland,"Forestry, Fishing, and Mining",,,Dollars,6
RNAA.SG01NAC34B0102AB1,2007.03,181,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Auckland,"Forestry, Fishing, and Mining",,,Dollars,6
RNAA.SG01NAC34B0102AB1,2008.03,184,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Auckland,"Forestry, Fishing, and Mining",,,Dollars,6
RNAA.SG01NAC34B0102AB1,2009.03,172,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Auckland,"Forestry, Fishing, and Mining",,,Dollars,6
RNAA.SG01NAC34B0102AB1,2010.03,168,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Auckland,"Forestry, Fishing, and Mining",,,Dollars,6
RNAA.SG01NAC34B0102AB1,2011.03,180,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Auckland,"Forestry, Fishing, and Mining",,,Dollars,6
RNAA.SG01NAC34B0102AB1,2012.03,172,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Auckland,"Forestry, Fishing, and Mining",,,Dollars,6
RNAA.SG01NAC34B0102AB1,2013.03,202,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Auckland,"Forestry, Fishing, and Mining",,,Dollars,6
RNAA.SG01NAC34B0102AB1,2014.03,236,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Auckland,"Forestry, Fishing, and Mining",,,Dollars,6
RNAA.SG01NAC34B0102AB1,2015.03,245,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Auckland,"Forestry, Fishing, and Mining",,,Dollars,6
RNAA.SG01NAC34B0102AB1,2016.03,243,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Auckland,"Forestry, Fishing, and Mining",,,Dollars,6
RNAA.SG01NAC34B0102AB1,2017.03,286,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Auckland,"Forestry, Fishing, and Mining",,,Dollars,6
RNAA.SG01NAC34B0102AB1,2018.03,305,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Auckland,"Forestry, Fishing, and Mining",,,Dollars,6
RNAA.SG01NAC34B0102AB1,2019.03,341,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Auckland,"Forestry, Fishing, and Mining",,,Dollars,6
RNAA.SG01NAC34B0102AB1,2020.03,300,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Auckland,"Forestry, Fishing, and Mining",,,Dollars,6
RNAA.SG01NAC34B0102AB1,2021.03,287,REVISED,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Auckland,"Forestry, Fishing, and Mining",,,Dollars,6
RNAA.SG01NAC34B0102AB1,2022.03,296,REVISED,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Auckland,"Forestry, Fishing, and Mining",,,Dollars,6
RNAA.SG01NAC34B0102AB1,2023.03,379,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Auckland,"Forestry, Fishing, and Mining",,,Dollars,6
RNAA.SG01NAC34B0102ABD,2000.03,996,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Auckland,"Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services",,,Dollars,6
RNAA.SG01NAC34B0102ABD,2001.03,979,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Auckland,"Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services",,,Dollars,6
RNAA.SG01NAC34B0102ABD,2002.03,1094,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Auckland,"Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services",,,Dollars,6
RNAA.SG01NAC34B0102ABD,2003.03,1156,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Auckland,"Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services",,,Dollars,6
RNAA.SG01NAC34B0102ABD,2004.03,1324,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Auckland,"Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services",,,Dollars,6
RNAA.SG01NAC34B0102ABD,2005.03,1492,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Auckland,"Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services",,,Dollars,6
RNAA.SG01NAC34B0102ABD,2006.03,1481,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Auckland,"Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services",,,Dollars,6
RNAA.SG01NAC34B0102ABD,2007.03,1265,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Auckland,"Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services",,,Dollars,6
RNAA.SG01NAC34B0102ABD,2008.03,1411,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Auckland,"Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services",,,Dollars,6
RNAA.SG01NAC34B0102ABD,2009.03,1429,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Auckland,"Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services",,,Dollars,6
RNAA.SG01NAC34B0102ABD,2010.03,1167,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Auckland,"Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services",,,Dollars,6
RNAA.SG01NAC34B0102ABD,2011.03,1217,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Auckland,"Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services",,,Dollars,6
RNAA.SG01NAC34B0102ABD,2012.03,1239,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Auckland,"Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services",,,Dollars,6
RNAA.SG01NAC34B0102ABD,2013.03,1350,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Auckland,"Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services",,,Dollars,6
